"Returns","Risks","k"
0.000331395531408535,0.000157108281408336,5
0.000331395531408534,0.000157108281408336,5
0.000331395531408532,0.000157108281408336,5
0.000330425162889007,0.000155715535222201,5
0.000330425162889005,0.000155715535222199,5
0.000330425162889005,0.000155715535222199,5
0.000330425162889005,0.000155715535222199,5
0.000330425162889004,0.000155715535222199,5
0.000330425162889004,0.000155715535222199,5
0.000330425162889004,0.000155715535222199,5
0.000330425162889004,0.000155715535222199,5
0.000330425162889004,0.000155715535222198,5
0.000330425162889004,0.000155715535222198,5
0.000330425162889004,0.000155715535222198,5
0.000330425162889003,0.000155715535222198,5
0.000330425162889003,0.000155715535222198,5
0.000330425162889002,0.000155715535222198,5
0.000329478517406689,0.000153568414394321,5
0.000329478517406689,0.00015356841439432,5
0.000329478517406688,0.00015356841439432,5
0.000329478517406688,0.00015356841439432,5
0.000329478517406688,0.00015356841439432,5
0.000329478517406687,0.000153568414394319,5
0.000329478517406687,0.000153568414394319,5
0.000329478517406687,0.000153568414394319,5
0.000329478517406687,0.000153568414394319,5
0.000329478517406687,0.000153568414394319,5
0.000329478517406687,0.000153568414394319,5
0.000329478517406686,0.000153568414394319,5
0.000329478517406686,0.000153568414394318,5
0.000329478517406686,0.000153568414394318,5
0.000329478517406685,0.000153568414394318,5
0.000328997146556625,0.000150496373465682,5
0.000328997146556625,0.000150496373465682,5
0.000328997146556624,0.000150496373465682,5
0.000328997146556624,0.000150496373465681,5
0.000328997146556623,0.000150496373465681,5
0.000328997146556623,0.000150496373465681,5
0.000328997146556623,0.000150496373465681,5
0.000327673960451286,0.000149614758688318,5
0.000327673960451286,0.000149614758688318,5
0.000327673960451285,0.000149614758688318,5
0.000327673960451285,0.000149614758688318,5
0.000327673960451285,0.000149614758688317,5
0.000327673960451285,0.000149614758688317,5
0.000327673960451285,0.000149614758688317,5
0.000327673960451285,0.000149614758688317,5
0.000327673960451285,0.000149614758688317,5
0.000327673960451284,0.000149614758688317,5
0.000327673960451284,0.000149614758688317,5
0.000327673960451284,0.000149614758688316,5
0.000327673960451284,0.000149614758688316,5
0.000326813319125214,0.000147793525541819,5
0.000326813319125214,0.000147793525541819,5
0.000326813319125212,0.000147793525541818,5
0.000326813319125212,0.000147793525541818,5
0.000326813319125212,0.000147793525541817,5
0.000326813319125212,0.000147793525541817,5
0.000326813319125212,0.000147793525541817,5
0.000326813319125211,0.000147793525541817,5
0.000326813319125211,0.000147793525541817,5
0.000326813319125211,0.000147793525541817,5
0.000326813319125211,0.000147793525541817,5
0.000326813319125211,0.000147793525541816,5
0.00032681331912521,0.000147793525541816,5
0.000326685959685007,0.000144284167630367,5
0.000326685959685007,0.000144284167630366,5
0.000326685959685007,0.000144284167630366,5
0.000326685959685007,0.000144284167630365,5
0.000326685959685007,0.000144284167630365,5
0.000326685959685006,0.000144284167630365,5
0.000326685959685006,0.000144284167630365,5
0.000326685959685005,0.000144284167630365,5
0.000326685959685005,0.000144284167630365,5
0.000326685959685004,0.000144284167630365,5
0.000324457300315748,0.000138441874401697,5
0.000324457300315747,0.000138441874401697,5
0.000324457300315747,0.000138441874401697,5
0.000324457300315747,0.000138441874401697,5
0.000324457300315747,0.000138441874401696,5
0.00032230682566568,0.000132942372104146,5
0.00032230682566568,0.000132942372104146,5
0.000322306825665679,0.000132942372104146,5
0.000322306825665679,0.000132942372104146,5
0.000322306825665679,0.000132942372104146,5
0.000322306825665679,0.000132942372104145,5
0.000322306825665678,0.000132942372104145,5
0.000322306825665677,0.000132942372104145,5
0.000320230492401771,0.000127760928007396,5
0.00032023049240177,0.000127760928007396,5
0.00032023049240177,0.000127760928007396,5
0.00032023049240177,0.000127760928007396,5
0.00032023049240177,0.000127760928007396,5
0.000320230492401769,0.000127760928007396,5
0.000320230492401769,0.000127760928007395,5
0.000320230492401769,0.000127760928007395,5
0.000320230492401769,0.000127760928007395,5
0.000320230492401769,0.000127760928007395,5
0.00031822453126834,0.000122874952693497,5
0.00031822453126834,0.000122874952693497,5
0.000318224531268339,0.000122874952693497,5
0.000318224531268339,0.000122874952693497,5
0.000318224531268338,0.000122874952693497,5
0.000318224531268338,0.000122874952693496,5
0.000318224531268338,0.000122874952693496,5
0.000318224531268338,0.000122874952693496,5
0.000318224531268338,0.000122874952693496,5
0.000316285424251122,0.000118263783231891,5
0.000316285424251122,0.000118263783231891,5
0.000316285424251122,0.00011826378323189,5
0.000316285424251121,0.00011826378323189,5
0.000316285424251121,0.00011826378323189,5
0.000316285424251121,0.00011826378323189,5
0.000316285424251121,0.00011826378323189,5
0.000316285424251121,0.000118263783231889,5
0.00031628542425112,0.000118263783231889,5
0.000314409883987117,0.000113908491377547,5
0.000314409883987117,0.000113908491377547,5
0.000314409883987117,0.000113908491377547,5
0.000314409883987117,0.000113908491377546,5
0.000314409883987116,0.000113908491377546,5
0.000314409883987115,0.000113908491377546,5
0.000314409883987115,0.000113908491377546,5
0.000312594835166715,0.000109791713556597,5
0.000312594835166715,0.000109791713556596,5
0.000312594835166714,0.000109791713556596,5
0.000312594835166714,0.000109791713556596,5
0.000312594835166714,0.000109791713556596,5
0.000312594835166713,0.000109791713556596,5
0.000310837397706756,0.000105897499865969,5
0.000310837397706755,0.000105897499865969,5
0.000310837397706754,0.000105897499865969,5
0.000310837397706754,0.000105897499865969,5
0.000310837397706754,0.000105897499865969,5
0.000310837397706754,0.000105897499865968,5
0.000310837397706753,0.000105897499865968,5
0.000310837397706752,0.000105897499865968,5
0.000309134871500869,0.000102211179703633,5
0.000309134871500869,0.000102211179703633,5
0.000309134871500869,0.000102211179703633,5
0.000309134871500868,0.000102211179703633,5
0.000309134871500868,0.000102211179703633,5
0.000309134871500868,0.000102211179703633,5
0.000309134871500868,0.000102211179703633,5
0.000309134871500868,0.000102211179703632,5
0.000309134871500867,0.000102211179703632,5
0.000309134871500867,0.000102211179703632,5
0.000307484722577266,9.8719241976171e-05,5
0.000307484722577265,9.87192419761708e-05,5
0.000307484722577265,9.87192419761708e-05,5
0.000307484722577265,9.87192419761707e-05,5
0.000307484722577265,9.87192419761707e-05,5
0.000307484722577265,9.87192419761704e-05,5
0.000307484722577264,9.87192419761702e-05,5
0.000307484722577263,9.87192419761702e-05,5
0.000307484722577263,9.87192419761701e-05,5
0.000305884570514699,9.54092281105838e-05,5
0.000305884570514699,9.54092281105833e-05,5
0.000305884570514699,9.54092281105832e-05,5
0.000305884570514698,9.54092281105831e-05,5
0.000305884570514698,9.5409228110583e-05,5
0.000305884570514697,9.54092281105828e-05,5
0.000305884570514697,9.54092281105826e-05,5
0.000305884570514695,9.54092281105823e-05,5
0.000304332176985202,9.22696363356555e-05,5
0.000304332176985202,9.22696363356554e-05,5
0.000304332176985201,9.22696363356554e-05,5
0.000304332176985201,9.22696363356553e-05,5
0.000304332176985201,9.22696363356553e-05,5
0.000304332176985201,9.22696363356553e-05,5
0.000304332176985201,9.22696363356553e-05,5
0.000304332176985201,9.22696363356551e-05,5
0.000304332176985201,9.22696363356551e-05,5
0.0003043321769852,9.2269636335655e-05,5
0.0003043321769852,9.22696363356548e-05,5
0.000304332176985199,9.22696363356547e-05,5
0.000302825435307607,8.92898359015626e-05,5
0.000302825435307605,8.92898359015622e-05,5
0.000302825435307605,8.92898359015618e-05,5
0.000302825435307604,8.92898359015617e-05,5
0.000302825435307604,8.92898359015617e-05,5
0.000302825435307604,8.92898359015617e-05,5
0.000302825435307604,8.92898359015617e-05,5
0.000302825435307604,8.92898359015616e-05,5
0.000302825435307604,8.92898359015616e-05,5
0.000302825435307604,8.92898359015614e-05,5
0.000302825435307603,8.92898359015612e-05,5
0.000302825435307602,8.92898359015609e-05,5
0.000301362360909306,8.64599900803144e-05,5
0.000301362360909305,8.64599900803144e-05,5
0.000301362360909305,8.64599900803144e-05,5
0.000301362360909305,8.64599900803143e-05,5
0.000301362360909305,8.64599900803143e-05,5
0.000301362360909305,8.64599900803141e-05,5
0.000301362360909304,8.64599900803141e-05,5
0.000301362360909304,8.6459990080314e-05,5
0.000301362360909304,8.6459990080314e-05,5
0.00029994108260549,8.37709869387263e-05,5
0.00029994108260549,8.37709869387261e-05,5
0.000299941082605489,8.37709869387259e-05,5
0.000299941082605489,8.37709869387258e-05,5
0.000299941082605489,8.37709869387258e-05,5
0.000299941082605489,8.37709869387257e-05,5
0.000299941082605489,8.37709869387257e-05,5
0.000299941082605489,8.37709869387257e-05,5
0.000299941082605489,8.37709869387256e-05,5
0.000299941082605489,8.37709869387256e-05,5
0.000299941082605488,8.37709869387255e-05,5
0.000299941082605488,8.37709869387254e-05,5
0.000299941082605488,8.37709869387254e-05,5
0.000299941082605487,8.37709869387254e-05,5
0.000298559834615209,8.12143770036403e-05,5
0.000298559834615209,8.12143770036402e-05,5
0.000298559834615209,8.121437700364e-05,5
0.000298559834615209,8.121437700364e-05,5
0.000298559834615209,8.121437700364e-05,5
0.000298559834615209,8.12143770036399e-05,5
0.000298559834615209,8.12143770036399e-05,5
0.000298559834615209,8.12143770036399e-05,5
0.000298559834615209,8.12143770036398e-05,5
0.000298559834615208,8.12143770036397e-05,5
0.000298559834615208,8.12143770036397e-05,5
0.000298559834615208,8.12143770036396e-05,5
0.000297216949242698,7.878231704947e-05,5
0.000297216949242698,7.87823170494699e-05,5
0.000297216949242697,7.87823170494699e-05,5
0.000297216949242697,7.87823170494698e-05,5
0.000297216949242697,7.87823170494698e-05,5
0.000297216949242697,7.87823170494696e-05,5
0.000297216949242696,7.87823170494696e-05,5
0.000295910850160138,7.64675193332535e-05,5
0.000295910850160137,7.64675193332535e-05,5
0.000295910850160137,7.64675193332534e-05,5
0.000295910850160136,7.64675193332532e-05,5
0.000295910850160135,7.64675193332531e-05,5
0.000295910850160135,7.64675193332531e-05,5
0.000295910850160135,7.6467519333253e-05,5
0.000295910850160135,7.64675193332529e-05,5
0.000294640046234986,7.4263205684738e-05,5
0.000294640046234986,7.42632056847378e-05,5
0.000294640046234986,7.42632056847377e-05,5
0.000294640046234985,7.42632056847376e-05,5
0.000294640046234985,7.42632056847375e-05,5
0.000294640046234985,7.42632056847374e-05,5
0.000294640046234985,7.42632056847373e-05,5
0.000294640046234983,7.42632056847373e-05,5
0.000293403125851066,7.21630659303311e-05,5
0.000293403125851066,7.2163065930331e-05,5
0.000293403125851065,7.21630659303309e-05,5
0.000293403125851065,7.21630659303309e-05,5
0.000293403125851065,7.21630659303309e-05,5
0.000293403125851065,7.21630659303308e-05,5
0.000293403125851065,7.21630659303306e-05,5
0.000293403125851064,7.21630659303306e-05,5
0.000293403125851063,7.21630659303302e-05,5
0.000292198751677913,7.01612201916716e-05,5
0.000292198751677912,7.01612201916715e-05,5
0.000292198751677912,7.01612201916714e-05,5
0.000292198751677912,7.01612201916713e-05,5
0.000292198751677912,7.01612201916712e-05,5
0.000292198751677911,7.01612201916711e-05,5
0.000292198751677911,7.01612201916711e-05,5
0.000292198751677911,7.0161220191671e-05,5
0.000291025655847661,6.82521846534486e-05,5
0.00029102565584766,6.82521846534485e-05,5
0.00029102565584766,6.82521846534485e-05,5
0.00029102565584766,6.82521846534484e-05,5
0.00029102565584766,6.82521846534483e-05,5
0.00029102565584766,6.82521846534483e-05,5
0.00029102565584766,6.82521846534483e-05,5
0.00029102565584766,6.82521846534483e-05,5
0.00029102565584766,6.82521846534483e-05,5
0.00029102565584766,6.82521846534482e-05,5
0.000291025655847659,6.82521846534481e-05,5
0.000291025655847659,6.82521846534481e-05,5
0.000291025655847658,6.82521846534481e-05,5
0.000289882635502893,6.64308404420585e-05,5
0.000289882635502892,6.64308404420585e-05,5
0.000289882635502892,6.64308404420582e-05,5
0.000289882635502892,6.64308404420582e-05,5
0.000289882635502892,6.64308404420582e-05,5
0.000289882635502891,6.6430840442058e-05,5
0.000289882635502891,6.6430840442058e-05,5
0.000289882635502891,6.6430840442058e-05,5
0.000289882635502891,6.6430840442058e-05,5
0.000289882635502891,6.64308404420578e-05,5
0.000288768548682576,6.46924052976784e-05,5
0.000288768548682576,6.46924052976784e-05,5
0.000288768548682576,6.46924052976783e-05,5
0.000288768548682576,6.46924052976783e-05,5
0.000288768548682576,6.46924052976782e-05,5
0.000288768548682576,6.46924052976782e-05,5
0.000288768548682576,6.46924052976782e-05,5
0.000288768548682576,6.46924052976782e-05,5
0.000288768548682575,6.46924052976781e-05,5
0.000288768548682575,6.46924052976781e-05,5
0.000288768548682575,6.4692405297678e-05,5
0.000288768548682575,6.46924052976779e-05,5
0.000288768548682574,6.46924052976778e-05,5
0.000287682310516524,6.30324077582108e-05,5
0.000287682310516524,6.30324077582107e-05,5
0.000287682310516523,6.30324077582106e-05,5
0.000287682310516523,6.30324077582106e-05,5
0.000287682310516523,6.30324077582106e-05,5
0.000287682310516523,6.30324077582105e-05,5
0.000287682310516523,6.30324077582105e-05,5
0.000287682310516523,6.30324077582105e-05,5
0.000287682310516523,6.30324077582104e-05,5
0.000287682310516523,6.30324077582104e-05,5
0.000287682310516522,6.30324077582103e-05,5
0.000287682310516522,6.30324077582101e-05,5
0.000286622889701704,6.1446663604974e-05,5
0.000286622889701703,6.14466636049737e-05,5
0.000286622889701703,6.14466636049737e-05,5
0.000286622889701703,6.14466636049736e-05,5
0.000286622889701703,6.14466636049736e-05,5
0.000286622889701703,6.14466636049735e-05,5
0.000286622889701702,6.14466636049734e-05,5
0.000286622889701702,6.14466636049734e-05,5
0.000286622889701702,6.14466636049733e-05,5
0.000286622889701702,6.14466636049733e-05,5
0.000286622889701702,6.14466636049733e-05,5
0.000286622889701701,6.14466636049733e-05,5
0.000286622889701701,6.14466636049732e-05,5
0.000286622889701701,6.14466636049732e-05,5
0.000286622889701701,6.14466636049731e-05,5
0.000285589305236351,5.99312543476049e-05,5
0.000285589305236351,5.99312543476047e-05,5
0.000285589305236351,5.99312543476046e-05,5
0.00028558930523635,5.99312543476046e-05,5
0.00028558930523635,5.99312543476045e-05,5
0.00028558930523635,5.99312543476045e-05,5
0.00028558930523635,5.99312543476045e-05,5
0.00028558930523635,5.99312543476045e-05,5
0.00028558930523635,5.99312543476045e-05,5
0.00028558930523635,5.99312543476045e-05,5
0.00028558930523635,5.99312543476044e-05,5
0.00028558930523635,5.99312543476044e-05,5
0.000285589305236349,5.99312543476044e-05,5
0.000285589305236349,5.99312543476043e-05,5
0.000285589305236349,5.99312543476043e-05,5
0.000285589305236348,5.99312543476043e-05,5
0.000284580623390144,5.84825075498925e-05,5
0.000284580623390144,5.84825075498925e-05,5
0.000284580623390144,5.84825075498924e-05,5
0.000284580623390144,5.84825075498924e-05,5
0.000284580623390144,5.84825075498923e-05,5
0.000284580623390144,5.84825075498923e-05,5
0.000284580623390143,5.84825075498923e-05,5
0.000284580623390143,5.84825075498922e-05,5
0.000284580623390143,5.84825075498922e-05,5
0.000284580623390143,5.84825075498922e-05,5
0.000284580623390143,5.84825075498922e-05,5
0.000284580623390143,5.84825075498922e-05,5
0.000284580623390143,5.84825075498922e-05,5
0.000284580623390143,5.84825075498922e-05,5
0.000284580623390143,5.8482507549892e-05,5
0.000283595954890764,5.7096978819616e-05,5
0.000283595954890763,5.70969788196158e-05,5
0.000283595954890763,5.70969788196157e-05,5
0.000283595954890762,5.70969788196157e-05,5
0.000283595954890762,5.70969788196157e-05,5
0.000283595954890762,5.70969788196157e-05,5
0.000283595954890762,5.70969788196156e-05,5
0.000283595954890762,5.70969788196156e-05,5
0.000283595954890762,5.70969788196156e-05,5
0.000283595954890762,5.70969788196155e-05,5
0.000283595954890761,5.70969788196155e-05,5
0.000283595954890761,5.70969788196154e-05,5
0.000282634452309025,5.57714353043033e-05,5
0.000282634452309025,5.57714353043031e-05,5
0.000282634452309024,5.57714353043031e-05,5
0.000282634452309024,5.57714353043031e-05,5
0.000282634452309024,5.57714353043031e-05,5
0.000282634452309024,5.5771435304303e-05,5
0.000282634452309024,5.5771435304303e-05,5
0.000282634452309024,5.5771435304303e-05,5
0.000282634452309024,5.5771435304303e-05,5
0.000282634452309024,5.57714353043029e-05,5
0.000282634452309024,5.57714353043029e-05,5
0.000282634452309024,5.57714353043029e-05,5
0.000282634452309023,5.57714353043028e-05,5
0.000282634452309023,5.57714353043028e-05,5
0.000282634452309023,5.57714353043028e-05,5
0.000281695307626427,5.45028405514663e-05,5
0.000281695307626426,5.45028405514663e-05,5
0.000281695307626426,5.45028405514662e-05,5
0.000281695307626426,5.45028405514662e-05,5
0.000281695307626426,5.45028405514662e-05,5
0.000281695307626426,5.45028405514661e-05,5
0.000281695307626426,5.4502840551466e-05,5
0.000281695307626426,5.4502840551466e-05,5
0.000281695307626425,5.4502840551466e-05,5
0.000280777749970432,5.32883406065887e-05,5
0.000280777749970432,5.32883406065886e-05,5
0.000280777749970432,5.32883406065885e-05,5
0.000280777749970432,5.32883406065884e-05,5
0.000280777749970431,5.32883406065884e-05,5
0.000280777749970431,5.32883406065884e-05,5
0.000280777749970431,5.32883406065883e-05,5
0.000280777749970431,5.32883406065883e-05,5
0.000280777749970431,5.32883406065882e-05,5
0.000280777749970431,5.32883406065882e-05,5
0.000280777749970431,5.32883406065882e-05,5
0.000280777749970431,5.32883406065881e-05,5
0.00027988104350414,5.21252512351797e-05,5
0.00027988104350414,5.21252512351796e-05,5
0.00027988104350414,5.21252512351795e-05,5
0.00027988104350414,5.21252512351795e-05,5
0.00027988104350414,5.21252512351795e-05,5
0.00027988104350414,5.21252512351795e-05,5
0.000279881043504139,5.21252512351794e-05,5
0.000279881043504139,5.21252512351794e-05,5
0.000279881043504139,5.21252512351794e-05,5
0.000279881043504139,5.21252512351794e-05,5
0.000279881043504139,5.21252512351793e-05,5
0.000279881043504139,5.21252512351793e-05,5
0.000279881043504139,5.21252512351793e-05,5
0.000279881043504139,5.21252512351793e-05,5
0.000279881043504139,5.21252512351792e-05,5
0.000279881043504138,5.21252512351791e-05,5
0.000279004485458221,5.10110461667949e-05,5
0.000279004485458221,5.10110461667948e-05,5
0.000279004485458221,5.10110461667948e-05,5
0.000279004485458221,5.10110461667948e-05,5
0.000279004485458221,5.10110461667948e-05,5
0.000279004485458221,5.10110461667947e-05,5
0.000279004485458221,5.10110461667947e-05,5
0.000279004485458221,5.10110461667947e-05,5
0.000279004485458221,5.10110461667947e-05,5
0.000279004485458221,5.10110461667947e-05,5
0.00027900448545822,5.10110461667947e-05,5
0.00027900448545822,5.10110461667946e-05,5
0.00027900448545822,5.10110461667946e-05,5
0.00027900448545822,5.10110461667946e-05,5
0.000278147404294032,4.99433462691822e-05,5
0.000278147404294032,4.99433462691821e-05,5
0.000278147404294032,4.99433462691821e-05,5
0.000278147404294032,4.9943346269182e-05,5
0.000278147404294031,4.9943346269182e-05,5
0.000278147404294031,4.9943346269182e-05,5
0.000278147404294031,4.9943346269182e-05,5
0.000278147404294031,4.9943346269182e-05,5
0.000278147404294031,4.9943346269182e-05,5
0.000278147404294031,4.9943346269182e-05,5
0.000278147404294031,4.99433462691819e-05,5
0.000278147404294031,4.99433462691819e-05,5
0.000278147404294031,4.99433462691819e-05,5
0.000278147404294031,4.99433462691819e-05,5
0.000278147404294031,4.99433462691819e-05,5
0.00027814740429403,4.99433462691818e-05,5
0.00027814740429403,4.99433462691817e-05,5
0.000277309157987835,4.89199095698769e-05,5
0.000277309157987835,4.89199095698768e-05,5
0.000277309157987835,4.89199095698768e-05,5
0.000277309157987835,4.89199095698767e-05,5
0.000277309157987834,4.89199095698767e-05,5
0.000277309157987834,4.89199095698767e-05,5
0.000277309157987834,4.89199095698766e-05,5
0.000277309157987834,4.89199095698766e-05,5
0.000277309157987834,4.89199095698766e-05,5
0.000277309157987834,4.89199095698765e-05,5
0.000277309157987834,4.89199095698765e-05,5
0.000277309157987834,4.89199095698764e-05,5
0.000277309157987834,4.89199095698764e-05,5
0.000276489132426904,4.79386220507074e-05,5
0.000276489132426903,4.79386220507073e-05,5
0.000276489132426903,4.79386220507073e-05,5
0.000276489132426903,4.79386220507072e-05,5
0.000276489132426903,4.79386220507072e-05,5
0.000276489132426903,4.79386220507071e-05,5
0.000276489132426902,4.7938622050707e-05,5
0.000275686739909094,4.69974891479429e-05,5
0.000275686739909094,4.69974891479429e-05,5
0.000275686739909094,4.69974891479428e-05,5
0.000275686739909094,4.69974891479428e-05,5
0.000275686739909094,4.69974891479428e-05,5
0.000275686739909094,4.69974891479428e-05,5
0.000275686739909094,4.69974891479428e-05,5
0.000275686739909094,4.69974891479427e-05,5
0.000275686739909094,4.69974891479427e-05,5
0.000275686739909094,4.69974891479427e-05,5
0.000275686739909094,4.69974891479427e-05,5
0.000275686739909093,4.69974891479426e-05,5
0.000275686739909093,4.69974891479426e-05,5
0.000275686739909093,4.69974891479426e-05,5
0.000275686739909093,4.69974891479426e-05,5
0.000275686739909093,4.69974891479425e-05,5
0.000275686739909092,4.69974891479425e-05,5
0.000274901417738178,4.60946278973033e-05,5
0.000274901417738177,4.60946278973031e-05,5
0.000274901417738177,4.60946278973031e-05,5
0.000274901417738177,4.60946278973031e-05,5
0.000274901417738177,4.6094627897303e-05,5
0.000274901417738177,4.6094627897303e-05,5
0.000274901417738177,4.6094627897303e-05,5
0.000274901417738177,4.6094627897303e-05,5
0.000274901417738177,4.6094627897303e-05,5
0.000274901417738177,4.6094627897303e-05,5
0.000274901417738176,4.6094627897303e-05,5
0.000274901417738176,4.60946278973029e-05,5
0.000274901417738176,4.60946278973029e-05,5
0.000274901417738176,4.60946278973029e-05,5
0.000274901417738176,4.60946278973028e-05,5
0.000274901417738176,4.60946278973028e-05,5
0.000274901417738176,4.60946278973028e-05,5
0.000274901417738176,4.60946278973028e-05,5
0.000274901417738175,4.60946278973027e-05,5
0.000274132626907877,4.52282596688582e-05,5
0.000274132626907877,4.52282596688581e-05,5
0.000274132626907876,4.52282596688581e-05,5
0.000274132626907876,4.5228259668858e-05,5
0.000274132626907876,4.5228259668858e-05,5
0.000274132626907876,4.5228259668858e-05,5
0.000274132626907876,4.5228259668858e-05,5
0.000274132626907876,4.5228259668858e-05,5
0.000274132626907876,4.5228259668858e-05,5
0.000274132626907876,4.52282596688579e-05,5
0.000274132626907876,4.52282596688579e-05,5
0.000274132626907876,4.52282596688578e-05,5
0.000274132626907876,4.52282596688578e-05,5
0.000274132626907875,4.52282596688578e-05,5
0.000274132626907875,4.52282596688577e-05,5
0.00027337985086815,4.43967034420372e-05,5
0.000273379850868149,4.43967034420371e-05,5
0.000273379850868149,4.43967034420371e-05,5
0.000273379850868149,4.4396703442037e-05,5
0.000273379850868149,4.4396703442037e-05,5
0.000273379850868149,4.4396703442037e-05,5
0.000273379850868149,4.4396703442037e-05,5
0.000273379850868149,4.4396703442037e-05,5
0.000273379850868149,4.4396703442037e-05,5
0.000273379850868149,4.43967034420369e-05,5
0.000273379850868148,4.43967034420369e-05,5
0.000273379850868148,4.43967034420369e-05,5
0.000273379850868148,4.43967034420369e-05,5
0.000273379850868148,4.43967034420368e-05,5
0.000272642594367767,4.35983695756275e-05,5
0.000272642594367767,4.35983695756274e-05,5
0.000272642594367767,4.35983695756274e-05,5
0.000272642594367767,4.35983695756274e-05,5
0.000272642594367767,4.35983695756274e-05,5
0.000272642594367767,4.35983695756274e-05,5
0.000272642594367767,4.35983695756274e-05,5
0.000272642594367766,4.35983695756273e-05,5
